district,longitude,latitude,num
朝阳区北三环中路辅路,116.27077518215869,39.899120558460424,13.0
顺义区顺平路,116.66900210846457,40.122759198596185,8.0
朝阳区工人体育场北路辅路,116.50556241872394,39.92964467644353,13.0
西城区校场二条,116.3795474399704,39.89932401515953,1.0
东城区金鱼池东街,116.42240097766279,39.93482727239599,13.0
密云区新西路,116.84190762783851,40.39251423934853,9.0
通州区通顺路辅路,116.6830468285536,40.02893272545264,1.0
朝阳区东大桥斜街,116.4577987062835,39.93217267469279,14.0
丰台区碾子坟西街,116.2924018873114,39.864937197557296,1.0
东城区北剪子胡同,116.4183985774631,39.94373741395329,1.0
朝阳区芳园西路辅路,116.48896993353058,39.980508433706454,20.0
朝阳区东辛店中街,116.51657205105423,40.01753130548047,2.0
东城区马家堡路,116.38612876030615,39.853612815034474,1.0
朝阳区大望桥,116.48436338065504,39.91412899441625,7.0
朝阳区容惠路,116.44955872950158,39.92637452307989,1.0
东城区崇文门西河沿街,116.43342668966172,39.90200574135866,1.0
通州区果园路,116.65902960577772,39.901607867531204,1.0
东城区王佐胡同,116.40396717098758,39.950962131740546,1.0
西城区小金丝胡同,116.39767485889038,39.944878789669865,3.0
丰台区G104(南大红门路),116.42683375782896,39.795904278385294,3.0
朝阳区万红路,116.5065955580944,39.98660342286806,3.0
顺义区北一街,116.55468966909807,40.202022495070274,1.0
顺义区安富路,116.66142426369095,40.136350762230755,1.0
西城区白广东路,116.36585758649001,39.88846932009954,3.0
西城区安平巷,116.36945480509114,39.93252698943816,1.0
朝阳区亮马桥路,116.49265191264641,39.96348862158497,7.0
朝阳区三里屯北街,116.4618058675024,39.94905695770157,1.0
通州区小堡村北街,116.71554402659784,39.96210942709582,4.0
海淀区巴沟村,116.30157992860515,39.979477013521105,2.0
房山区长虹东路,116.1959294432373,39.729051617240955,10.0
怀柔区X006,116.6383858714293,40.32261840426579,1.0
海淀区阳台山路,116.1142015540412,40.07531499225138,1.0
昌平区X026(中东路),116.40202510454287,40.06372484558424,9.0
东城区潘家坡胡同,116.42987204984348,39.95491558433292,38.0
大兴区G106(京开高速),116.35010049937,39.74747768459654,1.0
朝阳区健安东路,116.42239345525246,39.981838140439116,8.0
房山区八渡路,115.60589238267636,39.638807892918976,10.0
西城区莲花河胡同,116.33440287917652,39.89804355359486,1.0
西城区邱家胡同,116.38403799914693,39.948361255943865,1.0
大兴区青大路,116.53202863701503,39.67414192150487,1.0
东城区北吉祥胡同,116.41563709379996,39.94474218284274,2.0
朝阳区元大都酒吧东街,116.4328659673624,39.98272310252634,1.0
西城区东经路,116.39960261443005,39.88924321594846,9.0
朝阳区五方桥,116.55363101695283,39.87610899775392,2.0
朝阳区团结湖北头条,116.47060837038113,39.93668157951607,5.0
朝阳区大郊亭北街,116.48691630023643,39.897302735082214,15.0
丰台区恋日汽车大道,116.40588823594784,39.858637946416614,1.0
朝阳区安定路辅路,116.41363223669838,39.981758562568785,8.0
东城区美术馆东街,116.41724102457614,39.93249688696178,6.0
顺义区防汛路,116.72257619568937,40.0814343078184,1.0
朝阳区光华路,116.46656711487488,39.91919647343117,97.0
东城区夕照寺西里,116.44450659283883,39.89684279086934,10.0
丰台区景泰东里,116.4222371276361,39.86986179591543,2.0
海淀区软件园四号路,116.30543405449741,39.96548984110075,7.0
通州区滨惠南二街,116.65733070344808,39.91608008836258,78.0
海淀区龙骨路,116.35837604905014,40.06471859010613,2.0
丰台区西铁营村路,116.2924018873114,39.864937197557296,3.0
东城区石桥胡同,116.42959952101955,39.937165020557735,1.0
丰台区范家庄北路,116.2924018873114,39.864937197557296,1.0
朝阳区金盏北路,116.58777066511358,40.013734541646784,1.0
房山区七孤路,115.63108149529509,39.64681750653559,2.0
昌平区回龙观西大街,116.34622291872091,40.084339835469024,5.0
密云区康宝路,116.82039054650039,40.366643613877045,3.0
密云区水源路,116.8518463515432,40.36532959403658,1.0
海淀区彩和坊路,116.31477510949544,39.98521712020874,4.0
朝阳区塔营北街,116.59268579132164,39.90616302204146,86.0
西城区双秀南巷,116.37251358116622,39.91812360584147,4.0
海淀区人民大学南路,116.32240151846152,39.97552861249715,1.0
平谷区S230(平程路),117.15781297304008,40.36848198445042,1.0
朝阳区大柳树路,116.50438997821985,39.88152711437636,6.0
东城区东市场七巷,116.4063672825136,39.891126016904956,69.0
昌平区创华北街,116.23761791731043,40.22641337159427,1.0
朝阳区广渠门外南街,116.45488490593807,39.897748205458576,3.0
丰台区大红门西路辅路,116.40214135246231,39.84424999236133,1.0
丰台区丰裕路,116.25965294453778,39.84898909138875,1.0
东城区前拐棒胡同,116.42907783189123,39.92881434137811,1.0
西城区育幼胡同,116.37124423146362,39.93987841512417,6.0
东城区东公街旁门,116.40832956083231,39.94150711851567,2.0
海淀区莲石东路辅路,116.25839104178787,39.903066021635034,11.0
西城区果子巷,116.38622266467262,39.893895780495576,2.0
西城区右安门内大街,116.37050524492737,39.88284649970009,6.0
丰台区S315(京良路),116.289349190968,39.77945693792132,1.0
朝阳区清河营西路,116.44955872950158,39.92637452307989,1.0
丰台区陈留西街,116.2924018873114,39.864937197557296,1.0
通州区侉榆路,116.66341535785385,39.916017122432365,1.0
东城区东唐街,116.43130699228544,39.89686618579714,2.0
海淀区西翠路,116.28970971600309,39.920489021700014,35.0
朝阳区八棵杨北街,116.47430815121723,39.89729047459343,20.0
西城区永光东街,116.3830550373257,39.90036079409428,3.0
东城区仓夹道,116.43819298191795,39.94265282775215,1.0
朝阳区广和里三街,116.458160723404,39.89552157108082,1.0
丰台区久敬庄路,116.41620074457524,39.82807787472949,1.0
朝阳区朝体中心东侧路,116.42775820223265,39.88244299384189,2.0
顺义区Y910,116.66142426369095,40.136350762230755,1.0
海淀区永泰庄东路,116.35806837941296,40.039722827949475,1.0
昌平区创新路,116.24736482314466,40.21102100292542,3.0
海淀区双榆树西里,116.32873681807064,39.973987414339845,5.0
朝阳区京顺路,116.5745179666198,40.12173540475838,1.0
大兴区埝坛西街北四条,116.31633795626915,39.703274575258654,1.0
东城区光明东路,116.45036693496887,39.89182447583824,4.0
昌平区樱花路,116.26842681752159,40.1593723554192,2.0
大兴区辅高路,116.34665104753375,39.77247518547537,1.0
海淀区新疆路,116.30543405449741,39.96548984110075,1.0
东城区镜子胡同,116.42987204984348,39.95491558433292,2.0
顺义区机场路马家营段,116.60678231579114,40.1110736647872,1.0
石景山区G109辅路,116.22961266775827,39.911353808778294,5.0
东城区白米仓胡同,116.42103573294874,39.94271479518307,5.0
海淀区黄亭子路,116.36351466468601,39.97442115012119,7.0
东城区西水井胡同,116.4372180886768,39.926400939179906,2.0
丰台区欣园东路,116.33836218855923,39.88157862851838,1.0
东城区育群胡同,116.41976000887028,39.93502949613482,5.0
昌平区X030(白浮泉路),116.2457356140514,40.206151959559854,6.0
大兴区连接线,116.41517940983756,39.667630893877536,1.0
东城区南新仓文化休闲街,116.43715546600308,39.93788478943157,2.0
东城区小纱帽胡同,116.41547046082277,39.91707625208147,7.0
东城区桃杨路,116.41468050353356,39.87492293420945,1.0
西城区中廊下胡同,116.36887801929268,39.933617111886356,2.0
顺义区东六环路,116.66142426369095,40.136350762230755,381.0
延庆区玉皇阁大街,115.97592090973558,40.47126291454589,5.0
朝阳区新源西里东街,116.45092970989631,39.95257844297766,6.0
大兴区清源北路,116.33213476017063,39.75189431296474,3.0
海淀区S50(红山桥),116.2786296062157,40.0158848280148,1.0
丰台区右安门内大街,116.36522450568184,39.894754081215574,1.0
朝阳区东直门外小街,116.4536802153678,39.950964008183156,1.0
石景山区人民渠北路,116.22961266775827,39.911353808778294,2.0
朝阳区磨房中街,116.47877313383933,39.88520362606718,1.0
东城区焕新胡同,116.40824314384224,39.93967222481199,1.0
丰台区成寿寺中路,116.44818058871358,39.85979635279536,2.0
西城区甘露胡同,116.39297385907184,39.950202979578684,1.0
密云区X002(北甸子桥),117.18444217539137,40.655474356806295,1.0
西城区新风街,116.38376645127263,39.967771814729815,4.0
东城区美术馆后街,116.41531458146083,39.93604424332515,6.0
海淀区泉宗路,116.30532785592169,39.96988212358044,1.0
房山区南大街,116.12183473533248,39.653040884393796,3.0
朝阳区甜水园西街,116.44955872950158,39.92637452307989,1.0
朝阳区金卫路,116.57399263755757,39.90381570750014,65.0
西城区西教场小七条,116.37472952119819,39.95211741175178,2.0
通州区X005(张凤路),116.73546788136822,39.738114471794155,4.0
朝阳区石板房南街,116.52991543708252,39.89233786400547,3.0
房山区S317(昊天大街),116.16859721711256,39.76764164244115,1.0
东城区东直门北桥,116.43901597349398,39.95563116091813,5.0
大兴区欣旺北大街,116.3432341215434,39.76242065591039,1.0
朝阳区和平里西街,116.4254578394488,39.95868624441986,6.0
昌平区清流路,116.23761791731043,40.22641337159427,2.0
东城区王府井大街,116.41756649593364,39.92264525494947,103.0
密云区Y265(曹龙路),117.43502296039898,40.65067216432148,1.0
通州区大庞村路,116.71126352269025,39.98718604827226,1.0
西城区正觉胡同,116.38145253216034,39.94593478688192,3.0
朝阳区十里堡东巷,116.51442793054777,39.922604144876274,6.0
朝阳区七棵树西街,116.52807203332856,39.968118670790034,2.0
朝阳区国家体育场南路,116.40235897326023,39.999763092932255,12.0
西城区陕西巷,116.3962046381944,39.898354344661286,3.0
丰台区六圈南路,116.30308482569042,39.820437839218435,1.0
朝阳区和平里东街,116.43165027434624,39.966196823896546,2.0
东城区东直门南小街,116.4324256180014,39.94119000042804,5.0
大兴区运城街,116.53083067475306,39.79840136455035,2.0
朝阳区劲松东街,116.46535182250298,39.891555948509385,28.0
海淀区红山路,116.27360392914179,40.01786718093004,3.0
海淀区西土城路辅路,116.36015799613097,39.972406587950246,4.0
丰台区紫芳园三巷,116.44661255692048,39.86771369521811,12.0
延庆区和平街大寺南胡同,115.973924017909,40.496903943706606,1.0
平谷区西寺渠中路,117.12445862714941,40.13778283154323,1.0
东城区马杓胡同,116.43889557360649,39.95246814892244,1.0
延庆区X009(沈韩路),116.02701998202616,40.535087882746616,11.0
大兴区鹿四路,116.49979316477264,39.7706450410213,6.0
朝阳区科荟路,116.38087218637716,40.01599289085267,2.0
海淀区会城门东路,116.34105155266279,39.90831536416472,7.0
怀柔区龙祥小区南大街,116.63510849360672,40.3178120962559,2.0
海淀区学院南路,116.35558555461056,39.963757553429325,21.0
通州区颐瑞中一路,116.49900325329702,39.99645217856454,1.0
朝阳区樱花东路,116.4336045541527,39.98095317992904,3.0
东城区福光路,116.43916867195608,39.892326795405936,6.0
怀柔区Y208,116.6383858714293,40.32261840426579,2.0
丰台区陶瓷一条街,116.29804531201671,39.88047154300958,1.0
顺义区Y169,116.66142426369095,40.136350762230755,1.0
密云区G45(司马台立交桥),117.26313543496454,40.6412158597291,1.0
石景山区古汇路,116.22961266775827,39.911353808778294,2.0
朝阳区湖滨路,116.47243876936622,39.946611036396725,8.0
东城区宝钞胡同,116.40600627419016,39.95100453933079,12.0
西城区教育街,116.37824387291263,39.91115088355221,1.0
西城区动物园路,116.34897354815857,39.947558459188365,4.0
大兴区警大路,116.38342263112685,39.768340138601886,1.0
朝阳区X011(潞西路),116.64467508616914,39.80573354338064,5.0
西城区大翔凤胡同,116.39302085212799,39.945132604199145,14.0
朝阳区小关街,116.3846163704546,39.98601077601978,5.0
延庆区X025(百康路),115.92459856450888,40.43536290540758,7.0
海淀区德胜门西大街,116.3130476428472,39.990924018325344,35.0
密云区令公街,117.25187503526129,40.66211094302693,3.0
东城区秦老胡同,116.4115169922225,39.94343002289794,2.0
丰台区马连道路,116.33320637755928,39.88826866942691,8.0
朝阳区首图东路,116.44955872950158,39.92637452307989,2.0
大兴区文化园东路辅路,116.51083931951004,39.81893347264971,1.0
朝阳区左家庄北斜街,116.64122467943415,40.33905173231046,1.0
西城区前海东沿,116.40110718812531,39.94474092515138,6.0
朝阳区垂杨柳中里,116.46383738541321,39.894352428308096,8.0
大兴区兴旺大街,116.34502624103581,39.79711760128507,16.0
朝阳区方庄东路辅路,116.45179346567808,39.87153834335197,6.0
东城区雨儿胡同,116.40697204064732,39.94193288407508,4.0
西城区地藏庵中巷,116.35573583842745,39.916855860674296,1.0
平谷区韩海路,117.30575183437522,40.17934234495245,1.0
东城区春雨胡同二巷,116.4323012925188,39.916454237636366,1.0
顺义区裕美路,116.66142426369095,40.136350762230755,2.0
东城区广渠门内大街,116.43531897021849,39.9130300817434,39.0
大兴区隆兴大街,116.31935616666401,39.639105123005095,1.0
东城区桃条胡同,116.41805434768999,39.94280879868569,1.0
东城区东四北大街,116.42355706451515,39.93925001466419,27.0
顺义区南河中街,116.73374719962149,40.043521513273795,1.0
门头沟区华园路,116.12403385998364,39.905186543227614,8.0
石景山区G108(衙门口桥),116.21620882037935,39.898405301025896,1.0
东城区西园子三巷,116.42112412621091,39.89669699046213,6.0
西城区鲜明胡同,116.37347196714529,39.92715910686101,2.0
平谷区海子山庄路,117.31367360349805,40.17591496020181,1.0
平谷区胡洙路,117.26973968814166,40.17519447574479,1.0
西城区翠花街,116.37123391711977,39.937098112299104,6.0
密云区城后西街,116.8604777155443,40.39010658858069,1.0
东城区光明桥,116.45188899687584,39.890265344884035,2.0
昌平区李庄路,116.26099476593569,40.14606288840864,1.0
延庆区德阳东街,116.00718463100954,40.442764211843546,1.0
通州区宋翟路,116.74424784306677,39.98423408124313,5.0
延庆区康野路,115.8636107637068,40.41581042096287,1.0
朝阳区高碑店古家具一条街,116.54736305432476,39.90884838910332,9.0
朝阳区金蝉南路,116.51183118533551,39.86994936686861,1.0
门头沟区G109(京拉线),116.10760355576534,39.94614672003409,6.0
大兴区科苑路,116.36574218567269,39.761588599437594,1.0
丰台区韦子路,116.4405873820175,39.85472257243403,1.0
朝阳区现代城西路,116.48082133148682,39.912680061432894,1.0
大兴区隆华大街,116.30692177148977,39.63900359902478,4.0
平谷区彰红路,117.12737910459968,40.146950735799116,1.0
东城区北口袋胡同,116.41453505888846,39.92644146306972,1.0
延庆区S309(滦赤路),116.264655343821,40.69291816926435,3.0
西城区禄长街四条,116.40094108784331,39.888959206409005,2.0
通州区经海路,116.55906186304908,39.801988645436595,2.0
密云区X005(穆九路),116.95002485744185,40.42851950082781,1.0
海淀区凤凰岭路,116.11210442748914,40.11292179587344,1.0
朝阳区金台路辅路,116.48467401200548,39.92498019425057,9.0
东城区东板桥大街,116.40798550982198,39.93796870617746,1.0
海淀区春桥路,116.30543405449741,39.96548984110075,1.0
海淀区万寿西路,116.29008650485943,39.91815452608555,1.0
昌平区高新三街,116.30628799269823,40.11517310019524,2.0
朝阳区健翔桥,116.3858916893973,39.99359267572788,1.0
朝阳区安家楼商业街,116.38800566816073,40.01560929452332,2.0
朝阳区清河东路,116.39999099502066,40.032158830820066,37.0
平谷区X927(北山路),117.1672046421638,40.19627194794398,3.0
顺义区馨园一路,116.5419800834207,40.074415328338716,2.0
西城区龙岗路,116.26970993016288,40.24434931572202,1.0
东城区东八角胡同,116.41765687085777,39.9003616305431,1.0
海淀区采石南路,116.26646911247623,39.90685580725887,7.0
丰台区京温西路,116.40433102334629,39.855684318369214,6.0
海淀区海淀大街,116.31747329945068,39.98838921718427,2.0
西城区范家胡同,116.36838516666954,39.90041618554147,1.0
西城区莲花河南街,116.3450494406739,39.898229711030424,2.0
朝阳区安惠东里,116.42901430282727,39.99649030725247,4.0
怀柔区X353,116.6383858714293,40.32261840426579,5.0
朝阳区灵通观路,116.45460466156813,39.91285974224017,2.0
大兴区瀛吉街,116.44439222507285,39.76825711190972,1.0
延庆区妫水北街辅路,115.98163156901516,40.46216897375426,2.0
朝阳区小黄庄路,116.42141018171921,39.97125783755279,3.0
密云区南河路,116.85100386763594,40.35677522466142,1.0
东城区后园恩寺胡同,116.41186511165847,39.94504109397921,3.0
朝阳区新源里中街,116.45336754486387,39.95534131846194,3.0
怀柔区东秀街,116.62966369952082,40.7331685905999,5.0
西城区西直门外大街辅路,116.3511995950259,39.94418496050356,2.0
大兴区西广德南街,116.43173500072534,39.79239457760287,1.0
西城区小力胡同,116.40033200975836,39.90057455559518,2.0
昌平区南环西路,116.23104942567566,40.2181642545248,5.0
昌平区清河路,116.38995055258982,40.03815496969556,1.0
朝阳区酒仙桥十街,116.44955872950158,39.92637452307989,1.0
朝阳区利泽西街,116.46460027136757,40.013896419462654,3.0
丰台区临泓路,116.4013992245517,39.85165969474466,36.0
西城区茶马街,116.33056576449572,39.885633927854215,9.0
昌平区泰燕路,116.21066325258477,40.31742388254492,1.0
顺义区安华街,116.5394880491902,40.08736009722527,34.0
海淀区金沟河路,116.26879264166088,39.923785492432636,3.0
大兴区黄亦路,116.42465366737324,39.77266575805324,19.0
东城区贡院头条,116.43784766699177,39.917561708816926,1.0
朝阳区古家具一条街,116.54376160290806,39.90896132462802,2.0
东城区太雅宝胡同,116.44040885906858,39.922401325945685,1.0
通州区八里桥南街,116.63556244151651,39.912964185024755,3.0
西城区三道栅栏北巷,116.37551326311156,39.926974461114156,1.0
怀柔区S227(杨雁路),116.69246155358653,40.32808359422447,1.0
海淀区五棵松路,116.2779506067248,39.950073817154546,6.0
海淀区闵庄路辅路,116.2460552859485,39.978980698266604,3.0
朝阳区定富庄北街,116.56022590349842,39.924162643503664,1.0
昌平区王于路,116.31204942869672,40.149378460249466,2.0
西城区真武庙路头条,116.35507558477592,39.91196576976935,3.0
丰台区右外大街,116.37106172452977,39.868516315435826,1.0
石景山区上庄东街,116.2457326613212,39.91854809958119,3.0
朝阳区南营房八条,116.35781478776752,39.926928112839306,1.0
西城区樵香径,116.39256277201284,39.94377260963238,1.0
丰台区芳城路,116.44073489276528,39.87443051970285,9.0
朝阳区秀水街,116.44541419760743,39.91534132489417,3.0
朝阳区郎家园路,116.47996090123208,39.917248278675544,1.0
海淀区吴玉章路,116.32324023397716,39.975684518024394,5.0
东城区光华路,116.46656711487488,39.91919647343117,7.0
海淀区S50(北五环路),116.2519334935785,40.00695708304218,4.0
海淀区育新花园西路,116.61696820196876,40.16906786211015,7.0
昌平区X025(回南路),116.4199775928377,40.0953969064251,1.0
丰台区张仪村路,116.23784807755496,39.88082511081213,8.0
西城区复兴门外大街,116.35023039524508,39.912874501472565,24.0
东城区北锣鼓巷,116.4091688656364,39.952580853257096,6.0
朝阳区垡头路辅路,116.50648689277176,39.86715107018349,11.0
西城区上斜街,116.37577676845665,39.90376748954764,4.0
昌平区育知西路,116.32779826937212,40.08759830540525,15.0
海淀区渌水亭北路,116.20392413410651,40.115515548038566,1.0
昌平区S11(京承高速),116.23761791731043,40.22641337159427,1.0
朝阳区塔园村路,116.44955872950158,39.92637452307989,1.0
朝阳区关东店大街,116.4601407684091,39.9274105290215,4.0
海淀区阜城门大街,116.30543405449741,39.96548984110075,5.0
丰台区郭公庄路,116.3233796806364,39.787647874943865,7.0
西城区广莲路,116.33062612793108,39.89910945235577,1.0
平谷区西大街环路,117.01191524058643,40.196603234597156,1.0
西城区什坊街,116.3903904447133,39.967364769264655,1.0
朝阳区三里屯北小街,116.5042052587595,39.99329357665045,1.0
丰台区南三环中路辅路,116.41116852065079,39.86295447437503,13.0
昌平区行宫路,116.40572311481884,40.18666355787119,1.0
朝阳区定福庄西街,116.55752609030516,39.917047680285386,42.0
西城区百花深处,116.38072573742646,39.943772304972036,1.0
通州区滨河北路,116.67416057216064,39.92381660923157,8.0
海淀区学府树中街,116.3402019739386,40.03744731707769,1.0
朝阳区望花路,116.47632387422226,39.9925401756071,34.0
朝阳区S32(京平高速),116.44955872950158,39.92637452307989,2.0
丰台区射击场路,116.17402865698874,39.87992708590926,1.0
东城区东四四条,116.42792004544485,39.933463071934796,4.0
房山区长兴西街,116.189390844515,39.77058066261469,1.0
朝阳区广渠里二巷,116.45850854729748,39.89677054431662,3.0
东城区西园子街,116.4230227991097,39.895489100653684,37.0
东城区香河园街,116.44455700933727,39.95500110470283,11.0
东城区东板桥街,116.40791173288878,39.93775155819353,1.0
昌平区文华东路,116.35605918529241,40.08849303371806,4.0
朝阳区南四街,116.55952803240535,39.90361298815387,4.0
延庆区付小路,115.98163156901516,40.46216897375426,6.0
东城区香饵胡同,116.41969163883793,39.94551105162709,14.0
东城区东湖营胡同,116.40708900092302,39.90057184864792,2.0
丰台区水衙沟路,116.27461513638319,39.89226874655664,3.0
东城区九道湾胡同东巷,116.41103539177419,39.95389555376123,1.0
西城区宫门口横胡同,116.36756604140044,39.931215285459814,1.0
顺义区张各庄北路,117.1686661313302,40.14015511570632,1.0
西城区诚实胡同,116.37519630319882,39.89770849235529,1.0
朝阳区西大旺路,116.44955872950158,39.92637452307989,1.0
顺义区Y708,116.66142426369095,40.136350762230755,1.0
通州区小车路,116.86354731081093,39.81437237186674,1.0
海淀区黑山扈路,116.27151269008404,40.03898548694108,3.0
昌平区东沙路,116.405354037017,40.130383874044426,1.0
朝阳区安家楼2号路,116.51558750821532,39.92199502916342,5.0
朝阳区白家庄路,116.46547061622023,39.93412504433707,46.0
平谷区小龙河北街,117.01448335320886,40.06416307308682,2.0
朝阳区立水桥西街,116.41548357608322,40.06578154115875,1.0
西城区三不老胡同,116.38455346840787,39.94544953909547,1.0
海淀区紫荆路,116.33319098239944,40.015158265881205,2.0
房山区阜盛大街辅路,116.19592455465872,39.7345434687325,1.0
通州区建外大街,116.4570162193029,39.91420177261439,1.0
顺义区天纬三街,116.5712715497949,40.08170514382304,4.0
东城区北京站前街,116.43508163790277,39.90327389891303,4.0
东城区东晓市大街,116.42232569966106,39.896489337053104,2.0
门头沟区坡头西街,116.10760355576534,39.94614672003409,18.0
延庆区S220(下屯桥),115.95922427140816,40.43152623941919,3.0
通州区滨惠北四街,116.63837169616836,39.91572768497293,1.0
海淀区八里庄桥,116.30242216547842,39.93127577183865,1.0
丰台区横二条,116.38281162707487,39.915622000587675,5.0
大兴区三太路,116.47465753816229,39.76036648506757,3.0
通州区经惠西路,116.66341535785385,39.916017122432365,1.0
昌平区龙域西一路,116.3141622755952,40.071107072548564,1.0
西城区北营房中街,116.35598922615758,39.93132925308017,4.0
东城区金鱼池西街,116.41203560016292,39.89618706161238,21.0
朝阳区朝外北街,116.44482149563196,39.932797366091755,2.0
朝阳区南营房六条,116.44888257494421,39.92580426004519,2.0
昌平区黑泉路,116.37821612874694,40.04028790804988,1.0
通州区教育会胡同,116.6784424819164,39.91732085050792,1.0
朝阳区光华北一街,116.45980251596086,39.90471372237127,5.0
东城区顶银胡同,116.43563407423207,39.91749174757174,3.0
房山区公园中路,116.14944375184248,39.75432583977336,1.0
海淀区北四环中路,116.35763923551492,39.99281395469053,7.0
顺义区Y807,116.66142426369095,40.136350762230755,4.0
朝阳区惠力西路,116.44955872950158,39.92637452307989,1.0
西城区茅屋胡同,116.38761409678892,39.93432644416427,3.0
通州区梨园中街,116.69591784781583,39.89382846646536,1.0
东城区西园子二巷,116.42143988059769,39.89624909213111,6.0
东城区黄化门街,116.40596132298245,39.93684280975865,4.0
大兴区余庆路,116.38312243808642,39.78276131168164,2.0
朝阳区汇星路,116.44955872950158,39.92637452307989,1.0
西城区天桥南大街,116.39994684330485,39.89038441710089,7.0
东城区西塘街,116.42240097766279,39.93482727239599,11.0
昌平区东流路,116.46204644988748,40.16949888199697,1.0
西城区西枪厂胡同,116.38339839394587,39.94008925095996,4.0
密云区石墙沟路,116.84954704426832,40.38217565813752,1.0
东城区朝阳门南大街,116.44101239281191,39.9243631972301,3.0
朝阳区花家地南街,116.4742272507213,39.985292728878385,87.0
海淀区西土城路,116.36015799613097,39.972406587950246,44.0
海淀区中关村南大街辅路,116.32655348652862,39.99254546767664,7.0
东城区工人体育场北路,116.4484187798094,39.938049372650816,37.0
朝阳区双井桥,116.46794559791724,39.899273653289335,13.0
顺义区秦武姚村二街,116.64421901825837,40.18165045505639,1.0
大兴区今兴街,116.32582585906557,39.52752903306585,1.0
顺义区机场路十里堡段,116.66142426369095,40.136350762230755,6.0
昌平区振兴路,116.24666711554319,40.213459816070056,1.0
石景山区双园路,116.19249748590084,39.94185492171052,8.0
海淀区长椿桥路,116.30982245657472,39.96844174166413,3.0
密云区密云镇六条,116.86324862872038,40.38628498308748,1.0
海淀区白家瞳路,116.18271200772631,40.03575606320642,1.0
延庆区湖南东路,115.99511235176942,40.45908923107926,1.0
石景山区衙门口后街,116.22961266775827,39.911353808778294,2.0
海淀区三才堂南街,116.30543405449741,39.96548984110075,2.0
顺义区汇海南路,116.66142426369095,40.136350762230755,9.0
西城区民康胡同,116.36488150748558,39.92810313641533,2.0
东城区方砖厂胡同,116.4058023579411,39.94456115401147,7.0
通州区芙蓉北路,116.69019079985058,39.92754595116958,2.0
房山区良乡东路辅路,116.1737197530798,39.737316828155706,1.0
东城区民主北街,116.40908054873016,39.87509212176929,2.0
昌平区Y417,116.23761791731043,40.22641337159427,45.0
朝阳区华贸商业街,116.48706683288393,39.91680943611331,2.0
西城区展览馆路,116.3507584003594,39.9380725498086,16.0
朝阳区唐坊北路,116.48192620414544,39.886340740756076,1.0
密云区X202(左堤路),116.77651500483265,40.32567109309578,8.0
海淀区厂洼路,116.31088164860157,39.96483509000425,4.0
顺义区裕园路,116.51575182895414,40.090849069690755,1.0
大兴区G2(京沪高速),116.68668686039531,39.66651310669209,4.0
延庆区马刘路,115.88943541310093,40.41800697196322,25.0
东城区福祥胡同,116.40752195183985,39.94052219896561,3.0
通州区景盛北三街,116.55265444657532,39.750976141718795,1.0
西城区小石头胡同,116.39691138724085,39.89951028325535,1.0
固安县G106(永定北路),116.315421684649,39.45773069623026,1.0
东城区演乐胡同,116.42872659174192,39.926930519118976,6.0
朝阳区西坝河北路,116.4472207699372,39.97375050760266,4.0
大兴区黄鹅路,116.30734428589315,39.75497638956961,1.0
朝阳区东四街,116.46656158670278,39.943883797433884,1.0
海淀区林园路,116.32352357031469,39.97770030547213,3.0
海淀区正大南路,116.27458298243576,39.91628104461413,1.0
朝阳区工人体育场东路,116.45357604157272,39.93701608769474,36.0
海淀区田村路辅路,116.256739360684,39.935518826156226,1.0
东城区大学夹道胡同,116.40827219234751,39.93360091357585,1.0
延庆区X014(团结路),115.97696693799351,40.49292659424325,8.0
东城区富强胡同,116.41516604305157,39.92799617593256,4.0
西城区大后仓胡同,116.37339278151457,39.94539776586482,3.0
朝阳区九龙山路,116.47933870609008,39.900957162613786,1.0
顺义区裕安路辅路,116.5486451491859,40.13198313936696,1.0
昌平区良庄西街,116.36103249654491,40.08008343808911,7.0
朝阳区南小街,116.5160276779152,39.90027944816847,1.0
平谷区洙大路,117.14530236113487,40.112069388159135,2.0
朝阳区S213(北苑路),116.42420645675476,40.0286968406255,11.0
顺义区火沙路辅路,116.50879366406711,40.101328511611825,3.0
昌平区东关路,116.25082424707041,40.23063238252455,1.0
朝阳区新源南路,116.46565965383516,39.95459787984672,17.0
朝阳区辛店路,116.44285928827938,40.01434135037122,3.0
西城区文兴街,116.34284944556472,39.94142207272081,1.0
海淀区京包路,116.30492927776692,40.0717218479261,8.0
朝阳区广百西路,116.5138067163554,39.90486793081891,4.0
西城区西四北五条,116.37656049869206,39.93518545069741,2.0
朝阳区弘善二号路,116.67670758448496,40.319666228635676,1.0
朝阳区利泽中街,116.47925537927095,40.01444695668413,1.0
顺义区馨园三路,116.66142426369095,40.136350762230755,33.0
丰台区同仁东路,116.42673490379913,39.860724028028315,4.0
朝阳区望京东路辅路,116.4921068307443,39.99498525060622,1.0
朝阳区芍药居桥,116.44224987063495,39.98275237610889,1.0
顺义区裕丰路,116.54943060237127,40.079532697009284,30.0
西城区西什库大街,116.38659994310544,39.933972333968526,12.0
丰台区南三环西路辅路,116.37324454763085,39.86163448903782,16.0
朝阳区甘露园南里路,116.52159627377158,39.92183248210245,78.0
丰台区开阳里东巷,116.37794950448514,39.871602587863386,4.0
朝阳区广和里七巷,116.45429607835422,39.895754137863214,8.0
